policy_id,driver_age,gender,vehicle_age,annual_mileage,territory,prior_claims_3yrs,current_claim_count
6253,74,F,15,17689,suburban,2,0
6254,73,F,2,25994,suburban,1,0
6255,55,M,5,20129,suburban,1,0
6256,40,M,20,24702,rural,0,0
6257,66,M,5,19691,suburban,0,1
6258,82,M,2,19364,suburban,0,0
6259,60,M,1,23546,suburban,0,0
6260,72,M,9,8099,urban,1,0
6261,21,F,3,18219,suburban,0,0
6262,64,M,7,21754,suburban,0,1
6263,35,M,0,14111,suburban,0,0
6264,32,M,1,12587,suburban,0,0
6265,59,F,1,14223,urban,0,0
6266,78,M,4,13491,urban,0,0
6267,73,M,3,10529,urban,0,0
6268,46,F,0,24235,suburban,0,0
6269,43,F,0,17758,suburban,0,0
6270,23,F,7,9726,urban,0,0
6271,60,M,4,20717,suburban,1,0
6272,42,F,21,16327,suburban,1,0
6273,30,F,11,21233,suburban,0,0
6274,61,M,11,10986,urban,0,0
6275,60,F,2,15817,urban,0,1
6276,62,M,3,32609,suburban,2,0
6277,21,F,9,15983,suburban,0,0
6278,94,F,13,19346,suburban,0,1
6279,40,F,18,16553,urban,0,0
6280,56,M,6,17277,rural,0,0
6281,64,F,8,16077,urban,0,0
6282,27,M,0,17647,suburban,0,0
6283,17,F,15,13256,suburban,0,0
6284,62,F,16,16491,rural,1,0
6285,57,M,1,16719,urban,0,0
6286,87,F,4,20137,suburban,1,0
6287,45,F,11,23640,suburban,1,1
6288,23,F,2,8855,urban,0,0
6289,25,M,7,17324,suburban,0,1
6290,47,F,8,19230,suburban,0,0
6291,48,M,2,16254,suburban,1,0
6292,43,M,0,22778,rural,1,0
6293,61,F,3,21475,suburban,0,0
6294,28,F,0,20644,urban,0,0
6295,44,M,4,10580,suburban,0,0
6296,78,F,29,18034,urban,0,0
6297,19,F,5,12433,urban,0,0
6298,57,M,10,29738,rural,0,0
6299,18,F,5,14454,urban,1,0
6300,50,M,1,22136,suburban,1,0
6301,57,F,4,11984,urban,0,0
6302,42,M,17,14204,urban,1,0
6303,52,F,9,18012,rural,0,1
6304,96,F,10,15831,suburban,0,1
6305,58,F,2,22549,rural,1,0
6306,23,F,2,17654,urban,0,0
6307,37,M,3,16778,urban,0,0
6308,59,F,3,14410,urban,1,0
6309,25,M,6,16826,suburban,1,0
6310,62,F,13,18903,rural,2,0
6311,64,F,8,15056,urban,0,1
6312,39,M,7,17553,urban,0,0
6313,35,F,10,25775,suburban,0,1
6314,30,M,10,21160,urban,2,0
6315,28,M,3,13667,urban,1,0
6316,76,M,13,17618,suburban,0,1
6317,56,M,1,19972,suburban,0,0
6318,69,M,7,13223,urban,0,0
6319,26,M,29,24967,rural,0,0
6320,58,M,13,16387,urban,0,0
6321,49,M,5,17274,rural,0,0
6322,46,F,18,19883,suburban,0,0
6323,91,M,15,20985,suburban,0,0
6324,58,M,6,15924,urban,0,0
6325,29,F,1,14778,urban,0,1
6326,16,F,6,16071,rural,0,0
6327,78,F,9,12162,urban,0,0
6328,42,M,2,13339,urban,1,0
6329,39,F,22,12230,urban,1,0
6330,63,M,3,12422,suburban,1,0
6331,46,F,18,18541,urban,1,0
6332,78,F,7,18581,suburban,0,0
6333,20,M,6,21989,rural,1,1
6334,37,M,15,15509,urban,0,0
6335,20,M,3,7182,urban,0,0
6336,19,M,10,28634,rural,0,0
6337,22,M,0,14233,rural,0,0
6338,17,F,12,24553,rural,0,0
6339,64,M,9,14336,suburban,0,0
6340,16,F,17,7741,urban,0,0
6341,42,F,0,22287,suburban,0,0
6342,31,M,9,15757,urban,1,0
6343,53,M,28,15045,suburban,0,0
6344,42,F,19,22405,suburban,0,0
6345,70,F,4,16140,urban,1,0
6346,74,M,3,20649,suburban,1,0
6347,32,F,1,8627,urban,0,0
6348,28,F,7,13062,urban,0,0
6349,20,M,7,29473,rural,0,0
6350,41,F,9,22463,suburban,0,0
6351,75,F,3,17946,urban,1,1
6352,38,F,28,20467,suburban,1,0
6353,45,M,0,15840,urban,0,0
6354,64,M,0,18590,suburban,0,0
6355,35,M,17,16414,suburban,0,0
6356,58,M,7,12175,urban,0,0
6357,62,F,6,14505,rural,0,0
6358,55,M,17,17527,urban,0,1
6359,42,F,9,15124,urban,1,0
6360,47,M,7,12700,rural,0,0
6361,41,F,6,8330,suburban,1,0
6362,71,F,2,11561,urban,1,1
6363,70,M,7,19926,urban,1,0
6364,45,M,15,21192,suburban,0,0
6365,47,M,2,21353,suburban,0,0
6366,67,F,9,24592,rural,0,0
6367,51,M,4,17665,urban,1,1
6368,77,F,8,5773,urban,0,0
6369,55,M,3,16883,urban,0,0
6370,38,M,10,26928,rural,0,2
6371,39,M,13,18093,urban,1,0
6372,75,F,5,22600,urban,0,0
6373,74,F,3,13615,urban,1,0
6374,18,F,3,9938,urban,1,0
6375,73,M,9,14232,suburban,1,0
6376,70,F,3,23170,suburban,0,0
6377,25,M,0,19088,urban,0,2
6378,32,F,5,15262,urban,0,0
6379,78,M,14,23977,rural,0,0
6380,56,F,16,19755,rural,0,0
6381,37,F,3,12896,urban,1,0
6382,39,M,0,13490,urban,0,0
6383,48,M,5,12668,urban,0,0
6384,37,M,1,16589,urban,0,0
6385,44,M,0,19913,suburban,0,0
6386,73,F,5,14921,urban,0,0
6387,39,M,6,21639,suburban,0,0
6388,97,F,6,18138,urban,0,0
6389,93,M,3,17578,urban,0,0
6390,60,F,3,15665,suburban,0,0
6391,75,F,8,14297,suburban,0,0
6392,16,M,4,19366,suburban,0,0
6393,77,M,12,19478,urban,1,0
6394,72,F,8,16724,suburban,1,0
6395,43,M,5,21958,urban,0,0
6396,19,M,7,17686,urban,0,0
6397,65,M,1,18790,suburban,0,0
6398,21,F,11,14325,urban,0,0
6399,59,M,19,29426,suburban,0,0
6400,69,M,0,24378,suburban,1,0
6401,56,F,7,28122,suburban,0,0
6402,59,F,12,20065,suburban,0,0
6403,72,F,5,7560,urban,0,0
6404,63,F,12,7872,suburban,0,0
6405,66,F,8,12249,urban,0,0
6406,76,M,0,20007,suburban,0,0
6407,64,M,2,30607,suburban,0,0
6408,40,F,0,16108,urban,0,0
6409,54,M,19,25065,suburban,0,0
6410,24,M,18,18321,suburban,1,0
6411,97,M,4,13324,urban,0,0
6412,24,M,0,20540,urban,1,0
6413,44,F,2,9001,urban,1,0
6414,92,F,5,18469,suburban,0,0
6415,70,M,10,21642,suburban,0,0
6416,38,F,5,11553,urban,0,0
6417,75,F,2,17164,urban,0,0
6418,54,M,7,17652,urban,0,0
6419,25,M,18,14501,rural,0,0
6420,37,F,0,12753,suburban,0,0
6421,52,F,1,14781,suburban,0,0
6422,47,F,8,24794,suburban,0,0
6423,46,F,9,15902,urban,0,1
6424,76,M,8,20421,urban,0,0
6425,93,F,17,22401,rural,0,0
6426,44,M,10,18828,urban,0,0
6427,75,F,19,11118,urban,0,0
6428,29,F,1,16145,urban,0,0
6429,78,F,3,12458,urban,0,0
6430,28,F,0,21647,urban,0,2
6431,72,F,7,16680,suburban,1,0
6432,68,F,24,10276,urban,0,0
6433,60,F,4,17010,urban,0,0
6434,46,M,9,18324,urban,0,0
6435,59,F,2,12768,urban,0,0
6436,45,F,12,26351,rural,0,0
6437,72,M,4,19046,suburban,0,0
6438,16,F,0,28635,suburban,0,0
6439,90,F,10,16400,suburban,2,0
6440,41,F,1,12870,suburban,0,0
6441,60,F,5,14625,suburban,0,0
6442,44,F,0,24869,rural,1,0
6443,30,M,9,28127,suburban,2,0
6444,65,M,5,12656,suburban,0,0
6445,22,M,17,16089,urban,2,2
6446,46,M,9,17226,urban,0,0
6447,75,M,3,16190,rural,0,0
6448,61,F,13,28590,rural,0,0
6449,38,M,5,9481,urban,0,0
6450,70,F,4,12450,urban,1,0
6451,46,M,10,19416,suburban,0,1
6452,63,M,19,11874,urban,0,1
6453,92,M,7,15625,urban,0,0
6454,71,M,5,21870,urban,1,0
6455,26,F,4,21706,urban,0,0
6456,34,F,20,11447,urban,1,0
6457,24,F,1,21021,urban,0,0
6458,20,F,17,15351,urban,2,0
6459,23,M,7,11109,urban,0,0
6460,40,M,5,14432,suburban,0,0
6461,68,M,11,12205,rural,1,0
6462,59,M,2,23601,suburban,0,0
6463,43,F,0,12299,urban,0,0
6464,49,M,4,2878,rural,0,0
6465,43,M,2,23109,urban,0,0
6466,23,M,8,15183,suburban,0,0
6467,19,M,7,15733,rural,0,0
6468,29,M,4,17459,urban,0,0
6469,38,M,3,17485,suburban,0,0
6470,54,F,2,20077,urban,0,1
6471,53,M,4,21116,suburban,0,0
6472,37,F,20,16985,urban,0,0
6473,16,F,10,7522,suburban,0,0
6474,50,F,9,28640,rural,0,0
6475,64,F,7,21098,suburban,0,0
6476,90,F,27,20786,suburban,0,0
6477,30,F,14,28989,rural,1,0
6478,16,M,5,9299,suburban,0,0
6479,25,F,14,13591,urban,0,0
6480,41,M,9,17669,urban,0,0
6481,48,F,2,32945,rural,0,0
6482,28,M,4,16975,suburban,0,0
6483,20,M,4,11801,urban,4,0
6484,55,F,3,27132,rural,0,0
6485,46,F,5,9096,suburban,0,0
6486,44,M,20,17195,suburban,0,0
6487,54,F,1,20076,rural,0,0
6488,19,M,2,19127,urban,2,0
6489,100,F,15,14175,urban,0,0
6490,42,M,1,18778,suburban,1,0
6491,20,M,3,26974,rural,2,0
6492,64,M,13,8649,urban,0,0
6493,43,F,3,12708,urban,0,0
6494,97,F,26,20640,rural,1,0
6495,38,M,2,7565,urban,0,0
6496,52,F,19,11910,suburban,0,1
6497,31,F,18,24030,urban,0,0
6498,61,M,13,9730,urban,0,0
6499,30,F,12,17134,suburban,0,0
6500,69,M,20,2572,urban,2,0
6501,62,M,3,9920,urban,2,0
6502,50,F,3,20651,suburban,0,0
6503,59,M,1,23147,suburban,1,0
6504,18,F,0,18763,suburban,0,0
6505,24,F,6,23654,rural,1,0
6506,43,F,20,13270,urban,0,0
6507,59,M,15,10361,urban,1,0
6508,60,M,1,15582,urban,2,0
6509,55,F,8,14115,suburban,0,0
6510,48,M,10,13321,urban,0,0
6511,28,M,5,11651,urban,0,0
6512,41,M,28,18125,urban,1,0
6513,49,F,17,15664,urban,1,0
6514,21,F,22,18912,suburban,0,0
6515,41,M,5,15072,urban,0,0
6516,42,F,14,30742,rural,1,0
6517,63,M,0,15474,suburban,0,0
6518,77,M,0,14216,urban,0,0
6519,78,M,8,27331,urban,0,0
6520,66,F,1,19212,suburban,0,0
6521,39,F,0,16951,suburban,1,0
6522,19,F,1,26532,suburban,1,1
6523,17,M,3,13618,urban,0,0
6524,30,M,17,19430,rural,0,0
6525,64,M,10,17687,urban,1,0
6526,67,F,19,15868,suburban,0,0
6527,64,M,5,17612,urban,0,0
6528,39,F,3,16442,urban,0,0
6529,61,F,2,26853,rural,0,0
6530,21,M,3,14053,urban,0,1
6531,59,F,19,17628,urban,0,0
6532,79,M,0,27594,rural,0,0
6533,60,M,6,18573,suburban,2,0
6534,35,M,0,13368,suburban,0,0
6535,73,M,6,17727,suburban,0,0
6536,71,M,4,15587,urban,1,0
6537,78,M,9,16548,suburban,0,0
6538,84,F,6,18737,suburban,0,0
6539,58,F,14,13912,urban,0,0
6540,16,M,20,12056,suburban,2,0
6541,58,M,7,21771,suburban,1,0
6542,20,F,4,13937,urban,0,0
6543,57,F,4,28074,rural,0,1
6544,58,M,9,27383,rural,0,0
6545,74,M,3,14774,urban,0,0
6546,24,M,19,13640,rural,0,0
6547,70,M,4,14169,urban,1,0
6548,67,F,4,11957,urban,0,0
6549,72,M,7,11737,urban,0,0
6550,68,F,11,9604,urban,0,0
6551,48,F,2,15207,rural,1,0
6552,43,F,3,18822,urban,0,0
6553,68,M,0,12344,suburban,0,0
6554,23,F,13,7767,urban,0,0
6555,75,F,5,15894,suburban,0,0
6556,66,M,15,16797,urban,0,0
6557,31,M,7,30592,rural,0,0
6558,39,M,16,19916,suburban,1,0
6559,78,F,0,14482,urban,1,0
6560,46,F,2,19693,suburban,0,0
6561,77,M,7,19148,urban,1,0
6562,76,M,1,18604,rural,0,0
6563,44,F,5,19081,urban,0,0
6564,25,M,11,18285,suburban,1,0
6565,74,F,3,19543,rural,2,1
6566,32,F,5,22686,urban,0,0
6567,23,M,10,16465,suburban,0,0
6568,25,F,10,16301,urban,0,0
6569,77,M,14,11550,suburban,1,0
6570,43,M,5,22677,suburban,0,0
6571,98,M,9,21230,suburban,0,0
6572,17,F,2,19765,urban,2,0
6573,35,F,5,14189,urban,0,0
6574,74,F,1,24036,suburban,1,0
6575,26,F,2,11087,rural,0,0
6576,31,M,10,9071,suburban,0,0
6577,19,F,25,17725,urban,2,0
6578,70,F,6,14095,urban,0,0
6579,57,F,17,11317,urban,0,0
6580,34,F,18,11053,urban,1,0
6581,26,F,8,11941,urban,2,0
6582,57,M,5,17205,urban,0,1
6583,34,M,6,19564,urban,0,0
6584,71,F,3,11521,urban,2,0
6585,65,F,10,19295,suburban,0,0
6586,76,M,10,12012,urban,1,0
6587,62,F,6,22433,suburban,1,0
6588,55,F,0,11867,urban,0,0
6589,47,F,6,14288,urban,1,0
6590,73,M,3,29252,suburban,0,0
6591,30,M,9,17872,urban,0,0
6592,23,M,20,9798,urban,0,1
6593,34,M,5,19391,urban,1,0
6594,70,F,3,15384,suburban,0,0
6595,41,M,12,23310,suburban,0,0
6596,18,F,0,17191,urban,1,0
6597,75,M,9,12588,suburban,0,0
6598,50,M,1,19048,urban,0,0
6599,29,F,10,21181,urban,0,0
6600,66,M,2,12629,urban,0,1
6601,53,M,15,24113,rural,0,0
6602,24,M,3,13714,urban,0,0
6603,17,M,11,18324,urban,0,0
6604,38,M,6,11962,suburban,0,0
6605,29,F,4,9192,urban,0,0
6606,75,M,1,8271,urban,0,0
6607,62,M,2,11642,urban,0,0
6608,45,M,2,8089,urban,0,1
6609,79,F,2,22754,suburban,1,0
6610,40,M,4,16744,urban,0,0
6611,44,F,1,16997,suburban,0,0
6612,34,F,7,21200,suburban,0,0
6613,68,F,0,19109,suburban,0,0
6614,32,F,14,11784,suburban,0,0
6615,61,F,0,21960,suburban,1,0
6616,96,M,4,22722,urban,0,0
6617,38,F,7,16154,urban,0,0
6618,50,M,6,17411,urban,0,0
6619,21,M,1,19336,suburban,0,0
6620,34,F,6,24453,suburban,0,0
6621,38,F,0,21101,rural,2,0
6622,64,F,5,13491,suburban,0,0
6623,39,F,3,20421,suburban,0,0
6624,68,M,9,13151,rural,1,0
6625,31,F,4,12702,urban,0,0
6626,28,M,10,25416,rural,2,0
6627,16,M,0,26550,rural,0,0
6628,65,M,0,16642,suburban,0,0
6629,69,M,2,9882,suburban,0,0
6630,66,F,2,22858,suburban,1,0
6631,16,M,4,10553,urban,2,1
6632,21,F,9,22478,suburban,1,0
6633,46,F,19,20568,suburban,0,0
6634,70,M,9,12139,suburban,0,0
6635,31,M,4,20767,suburban,1,0
6636,17,F,20,25152,suburban,0,0
6637,29,M,0,13696,rural,0,1
6638,18,F,0,12525,urban,0,0
6639,71,M,9,27900,suburban,0,0
6640,77,F,4,28603,rural,1,0
6641,47,F,14,13237,suburban,0,0
6642,72,F,9,13183,suburban,0,0
6643,25,M,10,16933,suburban,0,0
6644,69,M,29,23536,urban,0,0
6645,60,F,9,19375,urban,1,0
6646,61,M,1,10264,urban,0,0
6647,25,M,4,21454,urban,1,1
6648,75,M,2,15306,suburban,0,0
6649,26,M,8,5408,suburban,0,0
6650,37,F,3,17734,suburban,0,0
6651,62,F,18,10692,urban,0,0
6652,84,M,9,14365,suburban,0,0
6653,20,M,1,12558,urban,0,0
6654,49,M,20,18291,urban,0,0
6655,27,M,1,17205,urban,2,0
6656,43,F,8,22559,rural,1,0
6657,31,M,4,17990,urban,0,0
6658,75,M,7,7316,urban,0,0
6659,69,F,5,23061,rural,0,0
6660,17,F,0,18980,suburban,1,0
6661,50,F,8,21259,rural,0,0
6662,47,M,9,17259,urban,0,0
6663,47,M,5,21669,urban,0,0
6664,25,F,5,15759,urban,1,1
6665,46,F,7,16078,suburban,0,0
6666,52,M,0,11453,suburban,0,0
6667,72,M,7,19563,urban,0,0
6668,59,F,13,14535,suburban,0,0
6669,29,M,6,15038,suburban,0,1
6670,93,F,0,15430,urban,0,0
6671,45,M,7,16279,suburban,1,0
6672,33,M,0,22237,suburban,0,0
6673,73,F,5,11545,suburban,0,0
6674,47,F,14,20732,urban,0,0
6675,17,M,5,19515,rural,0,0
6676,54,F,10,24869,suburban,0,0
6677,77,F,2,13547,urban,0,0
6678,59,M,5,15893,suburban,1,0
6679,48,F,6,13399,suburban,0,0
6680,78,F,9,17018,urban,0,1
6681,38,F,10,13926,suburban,0,0
6682,41,M,8,19628,urban,0,1
6683,69,F,4,17951,suburban,0,0
6684,21,M,8,13494,urban,1,0
6685,76,F,2,22115,rural,1,0
6686,68,M,0,14638,urban,1,0
6687,52,F,3,7501,urban,1,0
6688,74,M,2,21049,suburban,0,0
6689,53,F,5,23346,suburban,0,0
6690,34,F,5,12480,suburban,0,0
6691,59,F,10,20177,suburban,1,0
6692,60,M,3,13829,urban,1,0
6693,24,F,1,14267,suburban,0,0
6694,58,M,7,13909,urban,0,0
6695,56,F,7,15666,urban,0,0
6696,18,M,22,15616,urban,3,0
6697,24,M,5,23412,urban,1,0
6698,76,M,7,20377,suburban,1,1
6699,46,F,8,23047,suburban,1,0
6700,16,M,20,20799,suburban,1,0
6701,58,F,5,18206,rural,1,0
6702,28,F,13,21530,suburban,0,1
6703,28,F,0,8049,rural,0,0
6704,95,M,2,25053,rural,0,0
6705,41,F,5,19270,suburban,0,1
6706,59,M,8,13764,urban,1,0
6707,48,F,4,20209,urban,0,0
6708,45,F,0,20487,urban,0,0
6709,78,M,8,19184,urban,0,0
6710,18,M,7,9104,urban,0,0
6711,34,M,13,22639,suburban,0,0
6712,33,M,10,25699,suburban,0,0
6713,36,M,5,13962,urban,0,0
6714,43,M,4,18558,urban,0,0
6715,27,M,1,15093,urban,2,0
6716,53,M,4,20212,suburban,0,0
6717,47,M,11,18038,rural,0,0
6718,74,F,8,22949,rural,0,0
6719,24,M,8,20060,urban,1,0
6720,37,F,4,21929,suburban,0,0
6721,27,M,15,16070,suburban,1,0
6722,69,M,3,18638,suburban,0,0
6723,37,F,18,11887,suburban,0,0
6724,39,M,7,31079,suburban,0,0
6725,30,M,25,18446,urban,0,0
6726,62,M,7,20826,suburban,0,0
6727,69,F,7,26711,rural,0,0
6728,69,M,5,31096,rural,0,1
6729,18,M,11,14554,rural,1,0
6730,65,F,7,13861,urban,0,0
6731,66,F,5,20983,suburban,1,0
6732,35,F,4,13717,urban,0,0
6733,18,F,0,16501,suburban,1,0
6734,69,F,16,24360,suburban,0,1
6735,41,M,7,12767,suburban,0,0
6736,79,M,12,15423,urban,1,0
6737,58,M,6,9061,suburban,0,0
6738,44,M,10,15377,suburban,0,0
6739,39,M,14,18172,urban,0,0
6740,46,M,0,30561,suburban,0,0
6741,75,F,7,18048,urban,0,0
6742,55,M,5,21409,rural,0,0
6743,59,F,10,10878,urban,0,0
6744,23,M,9,16834,urban,0,0
6745,48,M,14,13418,suburban,0,0
6746,68,F,4,16631,urban,0,0
6747,46,M,1,25447,suburban,0,0
6748,39,M,3,13895,urban,2,0
6749,59,F,0,26080,rural,0,0
6750,45,F,5,8782,suburban,0,0
6751,76,M,9,16701,suburban,0,1
6752,75,F,5,11992,suburban,0,0
6753,23,M,4,10483,suburban,1,0
6754,51,F,9,16302,urban,0,0
6755,24,F,3,15737,urban,0,0
6756,72,M,4,16192,urban,1,0
6757,41,F,5,7318,urban,0,0
6758,33,F,3,15236,urban,0,0
6759,69,M,6,22135,suburban,1,0
6760,65,M,7,17322,suburban,0,0
6761,57,M,1,14477,suburban,0,0
6762,78,F,5,14982,urban,0,1
6763,32,F,2,10748,urban,0,0
6764,29,M,5,14061,urban,1,0
6765,45,M,22,19966,suburban,0,0
6766,19,F,0,19413,urban,0,0
6767,77,F,1,12011,urban,0,1
6768,35,F,11,12231,rural,0,0
6769,68,M,8,25120,rural,0,1
6770,67,M,8,14220,suburban,1,0
6771,72,M,2,12761,urban,0,0
6772,37,F,1,12450,urban,1,0
6773,82,F,5,11904,urban,0,0
6774,28,M,3,14939,urban,0,0
6775,61,M,4,17663,urban,0,0
6776,66,M,12,13669,urban,0,1
6777,52,M,19,9640,suburban,0,0
6778,74,M,1,11278,urban,0,0
6779,67,F,18,18415,urban,0,0
6780,74,F,3,19482,urban,1,0
6781,69,F,8,19423,urban,0,0
6782,66,F,0,14162,suburban,0,0
6783,55,M,14,7828,urban,0,0
6784,75,M,19,11235,urban,0,0
6785,75,M,8,16029,rural,0,0
6786,22,M,0,14974,urban,0,0
6787,72,M,8,24860,suburban,0,0
6788,62,F,1,7987,suburban,0,1
6789,16,F,4,16822,suburban,0,1
6790,50,F,3,29677,rural,0,1
6791,18,F,10,13338,urban,1,0
6792,47,F,5,8707,suburban,0,0
6793,28,F,13,14929,rural,1,0
6794,60,F,8,14476,suburban,0,0
6795,56,F,2,18084,suburban,0,0
6796,22,F,5,19455,suburban,0,0
6797,31,F,5,16632,rural,0,1
6798,25,F,19,11343,urban,1,0
6799,66,M,4,14703,urban,0,0
6800,20,F,1,13016,suburban,1,0
6801,42,F,10,16522,urban,0,0
6802,70,F,6,18769,suburban,0,0
6803,32,M,20,15567,suburban,1,0
6804,29,F,3,15726,rural,0,0
6805,78,F,9,25603,suburban,0,1
6806,38,M,5,14544,urban,0,0
6807,78,M,1,11389,suburban,0,0
6808,19,M,2,27388,rural,0,0
6809,40,F,6,19872,suburban,0,1
6810,38,M,5,19193,urban,0,0
6811,85,F,5,15392,urban,0,0
6812,42,M,8,22655,rural,0,0
6813,40,M,8,15277,urban,0,0
6814,99,F,9,20192,urban,0,0
6815,26,F,0,18433,urban,0,0
6816,60,F,0,15419,suburban,0,0
6817,32,F,19,12287,urban,0,0
6818,27,M,10,21044,rural,1,0
6819,38,F,3,14061,urban,0,0
6820,74,F,5,3522,suburban,1,0
6821,45,F,2,16672,suburban,0,0
6822,19,M,0,17681,suburban,1,0
6823,66,F,5,9768,urban,0,0
6824,78,F,2,16705,urban,0,0
6825,85,M,1,17120,suburban,0,0
6826,27,F,4,12925,suburban,0,0
6827,35,M,4,8997,suburban,0,0
6828,55,M,6,19019,suburban,0,0
6829,74,F,2,18048,suburban,0,0
6830,31,M,7,7015,suburban,0,0
6831,29,M,8,12139,urban,1,0
6832,71,M,1,13786,urban,0,0
6833,55,M,13,9415,suburban,2,0
6834,29,F,5,15002,urban,0,0
6835,87,F,3,10374,suburban,0,0
6836,26,M,13,19154,urban,1,0
6837,70,F,14,18568,rural,0,0
6838,52,F,6,22018,rural,0,0
6839,58,M,5,14675,suburban,0,0
6840,68,F,0,17796,urban,0,0
6841,39,F,21,9822,urban,1,0
6842,18,M,5,17614,urban,1,0
6843,16,M,16,16592,suburban,0,0
6844,48,F,13,5460,urban,0,1
6845,69,M,1,17021,urban,0,0
6846,69,M,4,22105,urban,1,0
6847,63,M,14,15801,urban,0,0
6848,22,M,3,12742,urban,0,0
6849,69,M,7,14298,urban,0,0
6850,30,M,2,14917,rural,0,0
6851,52,F,9,16042,suburban,0,0
6852,61,F,9,27403,rural,0,0
6853,42,F,4,15714,urban,0,0
6854,17,M,7,29501,rural,0,1
6855,23,M,2,16939,suburban,1,1
6856,39,F,9,19797,urban,0,0
6857,50,M,3,16881,urban,0,0
6858,85,F,5,17401,suburban,0,0
6859,81,M,6,11726,urban,0,0
6860,84,F,11,24419,rural,1,0
6861,23,M,0,22214,rural,0,0
6862,75,F,4,23681,rural,0,1
6863,63,M,5,10327,suburban,0,3
6864,17,F,1,29563,rural,0,0
6865,77,F,2,16866,suburban,1,1
6866,70,F,10,20279,suburban,0,0
6867,63,F,3,28081,rural,0,0
6868,47,F,7,20503,urban,0,0
6869,63,M,18,27500,suburban,1,0
6870,22,M,1,12109,urban,0,0
6871,53,F,3,17440,suburban,0,0
6872,51,F,7,9827,urban,1,0
6873,68,F,0,15141,suburban,0,0
6874,42,M,3,11226,urban,0,0
6875,37,F,3,11144,suburban,0,0
6876,21,M,2,18647,suburban,1,0
6877,73,M,0,11402,suburban,0,0
6878,89,F,5,10692,suburban,0,0
6879,42,F,3,26785,suburban,0,0
6880,27,M,10,14145,urban,1,0
6881,69,M,2,25395,rural,0,0
6882,71,F,0,11409,urban,0,1
6883,26,M,4,23950,urban,0,0
6884,53,F,7,11762,urban,1,0
6885,30,M,19,15229,suburban,0,0
6886,35,F,6,13791,urban,0,0
6887,54,M,17,15883,rural,0,0
6888,20,F,10,15708,urban,0,0
6889,32,F,0,8866,urban,0,0
6890,33,M,15,10678,suburban,0,0
6891,90,M,0,14728,urban,0,0
6892,23,F,0,11366,urban,1,0
6893,44,F,3,14436,urban,0,0
6894,76,M,14,17252,urban,0,0
6895,44,M,5,11778,suburban,0,0
6896,62,M,7,19596,suburban,0,0
6897,66,F,15,10231,suburban,0,0
6898,70,F,19,22336,rural,0,0
6899,42,F,0,5783,urban,0,0
6900,71,M,19,29309,rural,0,0
6901,63,M,12,16976,urban,0,0
6902,72,F,0,32144,rural,0,0
6903,49,F,13,15710,urban,1,0
6904,19,F,6,21232,suburban,0,0
6905,50,M,3,15320,suburban,2,0
6906,77,F,16,10468,suburban,0,0
6907,19,F,9,18962,suburban,1,0
6908,52,M,5,17213,suburban,0,0
6909,65,M,9,11022,suburban,1,0
6910,33,F,9,16314,suburban,1,0
6911,24,F,5,15246,urban,0,0
6912,72,F,9,27063,suburban,0,0
6913,29,M,3,18758,urban,2,0
6914,55,F,7,24291,rural,1,0
6915,73,M,16,13683,rural,0,0
6916,20,F,10,17301,urban,1,0
6917,44,F,10,18322,suburban,0,0
6918,41,M,19,15384,rural,1,0
6919,57,M,1,31281,rural,0,0
6920,16,F,9,22794,urban,3,0
6921,65,F,4,17687,suburban,0,0
6922,30,M,4,16146,suburban,0,0
6923,30,F,8,18723,rural,0,0
6924,57,M,7,12022,suburban,0,0
6925,37,M,6,25744,suburban,1,1
6926,29,F,5,24233,suburban,0,0
6927,39,M,4,21451,urban,1,0
6928,48,M,30,15981,suburban,0,0
6929,63,M,10,15535,suburban,1,0
6930,70,F,9,22867,suburban,0,0
6931,29,F,0,12094,suburban,1,0
6932,38,F,8,13391,urban,0,1
6933,26,F,9,13620,urban,0,0
6934,56,M,9,15995,suburban,0,0
6935,19,M,2,14871,urban,0,0
6936,78,M,1,26368,rural,2,0
6937,95,M,14,10918,urban,1,0
6938,62,M,4,9665,urban,0,0
6939,60,M,0,20681,suburban,0,0
6940,65,M,4,8342,urban,2,1
6941,33,F,11,28654,suburban,1,0
6942,24,M,19,15860,urban,0,0
6943,72,M,2,16354,urban,0,0
6944,68,F,0,20673,urban,0,0
6945,35,M,8,28432,suburban,1,0
6946,75,F,5,17676,suburban,0,0
6947,16,M,10,13752,urban,0,0
6948,80,F,10,24385,suburban,0,0
6949,59,M,17,29264,suburban,1,0
6950,74,F,4,13540,suburban,0,0
6951,30,M,6,7864,urban,0,0
6952,42,F,9,16813,urban,0,1
6953,58,F,10,10491,suburban,0,0
6954,23,F,2,11564,suburban,1,0
6955,56,F,10,20728,urban,0,0
6956,38,M,9,21165,urban,0,0
6957,53,M,3,22952,suburban,0,0
6958,78,M,10,22613,suburban,2,0
6959,44,M,2,16088,suburban,0,0
6960,43,F,18,14857,urban,2,1
6961,57,M,4,14957,urban,0,0
6962,97,M,6,14886,urban,1,0
6963,49,M,17,14670,urban,0,0
6964,72,M,0,9700,urban,0,0
6965,36,M,9,23437,suburban,0,0
6966,29,M,0,20477,suburban,0,0
6967,83,F,9,18505,suburban,0,0
6968,20,F,9,11868,urban,0,1
6969,50,F,3,29577,urban,1,1
6970,37,F,2,15756,suburban,0,0
6971,16,M,8,25549,suburban,1,0
